Reporter Name,Partner Name,Export (US$ Thousand)
Poland,Algeria,0
Poland,"Egypt, Arab Rep.",59.03
Poland,Spain,4916.11
Poland,Estonia,2857.21
Poland,Finland,2146.95
Poland,France,3899.56
Poland,Faeroe Islands,0.04
Poland,Gabon,3.31
Poland,United Kingdom,4831.39
Poland,Greece,360.71
Poland,Greenland,0.18
Poland,Guyana,0
Poland,Croatia,480.95
Poland,Hungary,8353.7
Poland,Indonesia,19.2
Poland,India,251.86
Poland,Ireland,623.43
Poland,"Iran, Islamic Rep.",3.9
Poland,Iceland,3280.56
Poland,Israel,149.46
Poland,Italy,27783.42
Poland,Jordan,20.13
Poland,Japan,216.14
Poland,Kazakhstan,1150.83
Poland,Kenya,0
Poland,"Korea, Rep.",270.94
Poland,Liberia,0
Poland,Lithuania,24021.63
Poland,Luxembourg,6456.3
Poland,Latvia,6366.32
Poland,Macao,0
Poland,Morocco,47.65
Poland,Moldova,623.65
Poland,Madagascar,0
Poland,Mexico,948.83
Poland,North Macedonia,52.67
Poland,Mongolia,16.21
Poland,Montenegro,23.34
Poland,Mozambique,0
Poland,Mauritania,0.19
Poland,Malaysia,61.08
Poland,Namibia,0
Poland,Nigeria,748.04
Poland,Netherlands,7358.99
Poland,Norway,3552.01
Poland,New Zealand,43.29
Poland,"Other Asia, nes",334.26
Poland,Oman,1.5
Poland,Pakistan,0.16
Poland,Peru,22.71
Poland,Philippines,133.73
Poland,Portugal,1750.69
Poland,Romania,4850.41
Poland,Russian Federation,11763.93
Poland,Saudi Arabia,105.9
Poland,"Serbia, FR(Serbia/Montenegro)",1513.73
Poland,Singapore,69.34
Poland,Sierra Leone,0
Poland,Slovak Republic,43771.18
Poland,Slovenia,4355.65
Poland,Sweden,7480.5
Poland,Syrian Arab Republic,0
Poland,Thailand,930.78
Poland,Tunisia,1091.87
Poland,Turkey,2202.78
Poland,Tanzania,0.69
Poland,Uganda,0
Poland,Ukraine,41475.17
Poland,Uruguay,0
Poland,United States,16884.33
Poland,Vietnam,156.81
Poland,Zambia,0
Poland,Zimbabwe,0
Poland,South Asia,252.02
Poland,Sub-Saharan Africa,2757.9
Saudi Arabia,United Arab Emirates,23430.48
Saudi Arabia,Australia,190.23
Saudi Arabia,Austria,0
Saudi Arabia,Belgium,5106.75
Saudi Arabia,Bangladesh,5033.42
Saudi Arabia,Bulgaria,0
Saudi Arabia,Bahrain,53008.37
Saudi Arabia,"Bahamas, The",0
Saudi Arabia,Brazil,1232.6
Saudi Arabia,Canada,0
Saudi Arabia,Switzerland,3.8
Saudi Arabia,China,541627.46
Saudi Arabia,Cyprus,0
Saudi Arabia,Czech Republic,0
Saudi Arabia,Germany,46660.84
Saudi Arabia,Denmark,0
Saudi Arabia,"Egypt, Arab Rep.",15380.18
Saudi Arabia,Spain,325.54
Saudi Arabia,Ethiopia(excludes Eritrea),287.79
Saudi Arabia,Finland,0
Saudi Arabia,France,7081.68
Saudi Arabia,United Kingdom,585.49
Saudi Arabia,Georgia,0
Saudi Arabia,Greece,200.59
Saudi Arabia,"Hong Kong, China",0
Saudi Arabia,Croatia,0
Saudi Arabia,Indonesia,145.44
Saudi Arabia,India,113557.92
Saudi Arabia,Ireland,0.35
Saudi Arabia,Iceland,0
Saudi Arabia,Italy,12.84
Saudi Arabia,Jordan,32350.1
Saudi Arabia,Japan,80715.27
Saudi Arabia,Kenya,16028.96
Saudi Arabia,"Korea, Rep.",13597.94
Saudi Arabia,Kuwait,29754.34
Saudi Arabia,Lebanon,568.48
Saudi Arabia,Sri Lanka,2939.19
Saudi Arabia,Lithuania,0
Saudi Arabia,Latvia,0
Saudi Arabia,Morocco,11133.48
Saudi Arabia,Mexico,0
Saudi Arabia,North Macedonia,0
Saudi Arabia,Malta,0
Saudi Arabia,Mauritania,2369.13
Saudi Arabia,Malaysia,3306.85
Saudi Arabia,Namibia,0
Saudi Arabia,Netherlands,322.65
Saudi Arabia,Norway,238.7
Saudi Arabia,New Zealand,734.39
Saudi Arabia,"Other Asia, nes",1133.93
Saudi Arabia,Oman,6614.51
Saudi Arabia,Pakistan,2755.51
Saudi Arabia,Philippines,0
Saudi Arabia,Poland,0
Saudi Arabia,Portugal,0
Saudi Arabia,Romania,0
Saudi Arabia,Singapore,1721.9
Saudi Arabia,Slovak Republic,0
Saudi Arabia,Slovenia,409.5
Saudi Arabia,Sweden,1265.72
Saudi Arabia,Syrian Arab Republic,0
Saudi Arabia,Thailand,1064.31
Saudi Arabia,Tunisia,20.07
Saudi Arabia,Turkey,303.53
Saudi Arabia,Uganda,0
Saudi Arabia,Ukraine,0
Saudi Arabia,Uruguay,0
Saudi Arabia,United States,16302.25
Saudi Arabia,Vietnam,0
Saudi Arabia,Yemen,34550.2
Saudi Arabia,South Asia,124287.36
Saudi Arabia,Sub-Saharan Africa,131608.56
Seychelles,Andorra,0
Seychelles,United Arab Emirates,0.01
Seychelles,Argentina,0
Seychelles,Australia,0
Seychelles,Belgium,0
Seychelles,Bahrain,0
Seychelles,Belize,0
Seychelles,Canada,0
Seychelles,China,0
Seychelles,Czech Republic,0
Seychelles,Germany,0
Seychelles,"Egypt, Arab Rep.",0
Seychelles,Spain,0
Seychelles,France,0
Seychelles,United Kingdom,0
Seychelles,Greece,0
Seychelles,"Hong Kong, China",0
Seychelles,Croatia,0
Seychelles,Hungary,0
Seychelles,Indonesia,0
Seychelles,India,0
Seychelles,Italy,0
Seychelles,Sri Lanka,0
Seychelles,Madagascar,0
Seychelles,Maldives,0
Seychelles,Malta,0
Seychelles,Mauritius,0
Seychelles,Malaysia,0
Seychelles,Netherlands,0
Seychelles,Oman,0
Seychelles,Pakistan,0
Seychelles,Portugal,0
Seychelles,Saudi Arabia,0
Seychelles,Singapore,0
Seychelles,Sweden,0
Seychelles,Thailand,0
Seychelles,Turkey,0
Seychelles,United States,0
Seychelles,South Asia,0
Seychelles,Sub-Saharan Africa,0
North Macedonia,Albania,2426.96
North Macedonia,Australia,2.27
North Macedonia,Austria,4.41
North Macedonia,Belgium,7.58
North Macedonia,Bulgaria,198640.58
North Macedonia,Bosnia and Herzegovina,4871.24
North Macedonia,Belarus,0
North Macedonia,Brazil,0
North Macedonia,Canada,2.5
North Macedonia,Switzerland,6.17
North Macedonia,China,33837.03
North Macedonia,Cote d'Ivoire,0
North Macedonia,"Congo, Rep.",0
North Macedonia,Czech Republic,70.44
North Macedonia,Germany,3201.82
North Macedonia,Denmark,0.76
North Macedonia,"Egypt, Arab Rep.",1212.53
North Macedonia,Spain,0
North Macedonia,Finland,0
North Macedonia,France,2.53
North Macedonia,United Kingdom,28816.15
North Macedonia,Greece,10252.9
North Macedonia,Guatemala,0
North Macedonia,Croatia,282.58
North Macedonia,Hungary,16.44
North Macedonia,India,127.26
North Macedonia,"Iran, Islamic Rep.",0
North Macedonia,Israel,5.33
North Macedonia,Italy,5051.92
North Macedonia,Japan,0
North Macedonia,"Korea, Rep.",0
North Macedonia,Lithuania,0
North Macedonia,Madagascar,0
North Macedonia,Montenegro,47.81
North Macedonia,Netherlands,312.05
North Macedonia,Norway,1.75
North Macedonia,Pakistan,65.41
North Macedonia,Poland,13720.87
North Macedonia,Romania,1547.63
North Macedonia,Russian Federation,0
North Macedonia,"Serbia, FR(Serbia/Montenegro)",32336.03
North Macedonia,Slovak Republic,279.91
North Macedonia,Slovenia,667.71
North Macedonia,Tunisia,19.67
North Macedonia,Turkey,1713.36
North Macedonia,Tanzania,0
North Macedonia,Ukraine,26.32
North Macedonia,United States,1240.51
North Macedonia,South Asia,192.67
North Macedonia,Sub-Saharan Africa,0
Ukraine,Albania,0
Ukraine,Armenia,175.53
Ukraine,Australia,1.21
Ukraine,Austria,410656.97
Ukraine,Azerbaijan,478.48
Ukraine,Belgium,176.72
Ukraine,Bonaire,0
Ukraine,Bulgaria,719.17
Ukraine,Bosnia and Herzegovina,0
Ukraine,Belarus,1551.52
Ukraine,Brazil,1023.99
Ukraine,Canada,0.98
Ukraine,Switzerland,1.78
Ukraine,China,390624.74
Ukraine,Cyprus,0.01
Ukraine,Czech Republic,568959.77
Ukraine,Germany,39010.1
Ukraine,Denmark,158.76
Ukraine,"Egypt, Arab Rep.",28162.34
Ukraine,Spain,45735.42
Ukraine,Estonia,499.15
Ukraine,Finland,120.18
Ukraine,France,1731.21
Ukraine,United Kingdom,7.07
Ukraine,Georgia,287.84
Ukraine,Ghana,0
Ukraine,Guinea,0
Ukraine,Greece,281.49
